ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,compound,SentimentCategory
746,54,6,2025-06-30,2,Disappointed with the performance.,-0.4767,Negative
747,54,15,2024-12-02,4,Exceeded my expectations!,0.0,Neutral
748,54,8,2023-08-07,1,Not worth the money.,-0.1695,Negative
749,54,9,2023-01-21,1,Disappointed with the performance.,-0.4767,Negative
750,54,6,2024-09-30,2,"Good quality,  but could be cheaper.",0.2382,Mixed Positive
751,54,2,2025-02-23,5,Five stars for the quick delivery.,0.0,Neutral
752,54,2,2023-05-13,4,"I love this product, will buy again!",0.6696,Positive
753,54,12,2025-01-14,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
754,54,9,2025-01-28,4,"Excellent product, highly recommend!",0.7773,Positive
755,54,6,2024-08-07,1,Product did not  meet my expectations.,0.0,Neutral
756,54,8,2025-02-25,1,"Average experience, nothing special.",-0.3089,Negative
757,54,16,2024-06-22,2,Product did not meet my  expectations.,0.0,Neutral
758,55,8,2024-07-31,5,The build quality  is impressive.,0.5106,Positive
759,55,18,2025-10-04,5,Five stars for the quick delivery.,0.0,Neutral
760,55,6,2024-04-17,4,The quality is  top-notch.,0.0,Neutral
761,55,12,2025-06-28,5,"Great purchase,  very satisfied.",0.8016,Positive
762,55,16,2024-03-18,4,Customer support was  very helpful.,0.6997,Positive
763,55,17,2023-04-25,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
764,55,7,2023-07-27,5,"I love this product, will buy again!",0.6696,Positive
765,55,15,2023-09-27,5,The build quality  is impressive.,0.5106,Positive
766,55,12,2023-05-20,5,The build quality is  impressive.,0.5106,Positive
767,55,1,2025-11-20,2,"Not satisfied, the product broke after a week.",-0.6288,Negative
768,55,2,2024-04-24,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
769,55,12,2023-10-25,4,"Great purchase, very satisfied.",0.8016,Positive
770,55,12,2024-01-08,1,Product did not meet my expectations.,0.0,Neutral
771,56,3,2025-07-09,5,The quality is top-notch.,0.0,Neutral
772,56,5,2024-01-28,5,"Great purchase,  very satisfied.",0.8016,Positive
773,56,13,2023-02-21,1,Product did not meet my expectations.,0.0,Neutral
774,56,16,2024-04-22,5,"Great purchase, very satisfied.",0.8016,Positive
775,56,16,2024-03-10,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
776,56,7,2024-09-26,2,I had a bad  experience with this product.,-0.5423,Negative
777,56,2,2025-04-13,4,Customer support was very helpful.,0.6997,Positive
778,56,6,2024-05-03,1,Product did not meet  my expectations.,0.0,Neutral
779,56,20,2025-07-19,5,"Excellent product,  highly recommend!",0.7773,Positive
780,56,18,2023-09-04,4,Customer support was very helpful.,0.6997,Positive
781,56,17,2023-10-05,4,The quality  is top-notch.,0.0,Neutral
782,56,3,2025-07-15,1,The product arrived late.,0.0,Neutral
783,56,8,2023-11-05,2,The product arrived late.,0.0,Neutral
784,56,14,2023-07-14,4,Five stars for the quick delivery.,0.0,Neutral
785,56,3,2024-08-14,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
786,56,14,2023-05-31,5,"I love this product, will buy again!",0.6696,Positive
787,56,15,2024-05-14,5,"Excellent product, highly recommend!",0.7773,Positive
788,56,12,2025-12-04,2,"Average experience, nothing special.",-0.3089,Negative
789,56,19,2024-06-02,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
790,57,12,2025-12-08,4,Five stars for the quick delivery.,0.0,Neutral
791,57,16,2024-03-10,1,Product did not meet my expectations.,0.0,Neutral
792,57,11,2024-01-05,4,"Great purchase, very satisfied.",0.8016,Positive
793,57,3,2024-02-29,4,Customer support was very helpful.,0.6997,Positive
794,57,8,2025-01-29,1,Not worth the money.,-0.1695,Negative
795,57,16,2025-01-17,4,Exceeded my expectations!,0.0,Neutral
796,57,4,2023-03-15,5,Customer support was very helpful.,0.6997,Positive
797,57,3,2025-08-19,5,"Great purchase, very satisfied.",0.8016,Positive
798,57,12,2025-06-14,4,The build quality is impressive.,0.5106,Positive
799,57,6,2025-03-17,5,"I love this product, will buy again!",0.6696,Positive
800,57,8,2024-02-07,5,"I love  this product, will buy again!",0.6696,Positive
801,57,20,2025-07-20,1,"Terrible customer  service, would not buy again.",-0.4767,Negative
802,57,20,2025-12-31,5,"Excellent product,  highly recommend!",0.7773,Positive
803,57,6,2023-06-25,1,Product did not  meet my expectations.,0.0,Neutral
804,58,8,2023-02-09,4,Five stars for the quick delivery.,0.0,Neutral
805,58,5,2025-08-20,5,"Excellent product, highly  recommend!",0.7773,Positive
806,58,16,2024-06-13,5,Five stars  for the quick delivery.,0.0,Neutral
807,58,3,2023-04-18,1,The product arrived  late.,0.0,Neutral
808,58,11,2025-10-24,5,Exceeded my expectations!,0.0,Neutral
809,58,18,2023-04-15,1,The color was different from what was shown.,0.0,Neutral
810,58,1,2024-04-14,5,Five stars for  the quick delivery.,0.0,Neutral
811,58,7,2025-07-15,1,"Average experience, nothing special.",-0.3089,Negative
812,58,16,2025-06-10,5,Exceeded my  expectations!,0.0,Neutral
813,58,8,2024-06-13,5,"Excellent product,  highly recommend!",0.7773,Positive
814,58,1,2024-04-13,1,"Average experience, nothing special.",-0.3089,Negative
815,58,7,2025-07-19,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
816,59,9,2023-09-26,5,Exceeded my expectations!,0.0,Neutral
817,59,10,2025-03-23,4,"I love this product, will buy again!",0.6696,Positive
818,59,11,2023-07-02,5,"Great purchase,  very satisfied.",0.8016,Positive
819,59,8,2025-08-03,4,"Great purchase, very satisfied.",0.8016,Positive
820,59,17,2025-01-13,1,I had a bad experience with this product.,-0.5423,Negative
821,59,3,2023-08-06,4,"Good quality, but could be cheaper.",0.2382,Positive
822,59,9,2025-11-17,5,"Great purchase, very satisfied.",0.8016,Positive
823,59,14,2025-01-31,5,"Great purchase, very  satisfied.",0.8016,Positive
824,59,3,2024-07-24,4,"Excellent product,  highly recommend!",0.7773,Positive
825,59,10,2023-05-21,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
826,59,14,2025-11-30,4,Customer support was very helpful.,0.6997,Positive
827,59,2,2023-03-07,5,Shipping was  fast and the item was well-packaged.,0.0,Neutral
828,59,11,2023-12-02,1,"Terrible customer service, would not buy again.",-0.4767,Negative
829,59,6,2024-05-05,5,Customer support was very helpful.,0.6997,Positive
830,59,8,2025-07-27,2,Disappointed with the  performance.,-0.4767,Negative
831,59,16,2024-04-08,2,"Terrible customer service, would not buy again.",-0.4767,Negative
832,59,15,2025-03-16,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
833,59,16,2023-08-08,2,The product stopped  working after a month.,-0.2263,Negative
834,60,9,2025-11-16,5,Shipping was fast  and the item was well-packaged.,0.0,Neutral
835,60,11,2024-01-20,2,"Good quality, but could be cheaper.",0.2382,Mixed Positive
836,60,19,2024-12-05,5,"I love  this product, will buy again!",0.6696,Positive
837,60,11,2024-04-11,1,The product arrived late.,0.0,Neutral
838,60,10,2025-02-06,5,Customer support  was very helpful.,0.6997,Positive
839,60,1,2025-04-20,1,"Terrible customer service, would not buy again.",-0.4767,Negative
840,60,8,2023-04-17,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative
841,60,10,2024-06-02,5,"Great purchase, very satisfied.",0.8016,Positive
842,61,5,2024-05-06,4,"Great purchase,  very satisfied.",0.8016,Positive
843,61,11,2023-10-12,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
844,61,2,2025-07-22,2,I had a bad experience with this product.,-0.5423,Negative
845,61,7,2024-11-28,4,Five stars  for the quick delivery.,0.0,Neutral
846,61,1,2024-04-10,4,Amazing value for the price.,0.7351,Positive
847,61,2,2024-02-11,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
848,61,16,2025-02-13,5,Amazing value for  the price.,0.7351,Positive
849,61,10,2024-12-22,5,Five stars for the quick delivery.,0.0,Neutral
850,61,17,2023-05-21,4,Customer support was very helpful.,0.6997,Positive
851,61,8,2024-03-01,5,"Excellent product, highly recommend!",0.7773,Positive
852,61,4,2023-03-13,5,Amazing value  for the price.,0.7351,Positive
853,61,14,2023-07-09,5,"I love this product, will buy again!",0.6696,Positive
854,62,4,2024-03-31,1,"Terrible customer service, would not buy again.",-0.4767,Negative
855,62,8,2025-01-21,2,The color was different from what was  shown.,0.0,Neutral
856,62,3,2025-05-03,5,"I love this product, will buy again!",0.6696,Positive
857,62,6,2025-10-03,4,"Excellent product, highly recommend!",0.7773,Positive
858,62,5,2025-02-13,2,The product stopped working after a month.,-0.2263,Negative
859,62,6,2024-01-11,4,"Excellent product, highly recommend!",0.7773,Positive
860,62,12,2023-04-20,2,"Average experience, nothing special.",-0.3089,Negative
861,62,17,2024-03-16,5,Shipping was fast  and the item was well-packaged.,0.0,Neutral
862,62,15,2023-03-04,5,Amazing value for the price.,0.7351,Positive
863,62,8,2025-05-10,4,The build  quality is impressive.,0.5106,Positive
864,62,11,2023-12-05,1,"Average experience, nothing special.",-0.3089,Negative
865,62,8,2025-11-24,1,"Average experience, nothing special.",-0.3089,Negative
866,62,7,2023-08-13,1,"Terrible customer service, would not buy again.",-0.4767,Negative
867,63,14,2025-11-12,5,The quality is top-notch.,0.0,Neutral
868,63,3,2025-04-30,4,The build quality is impressive.,0.5106,Positive
869,63,18,2024-11-19,4,Exceeded my  expectations!,0.0,Neutral
870,63,12,2025-06-11,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
871,63,5,2024-01-31,5,Five stars for the quick  delivery.,0.0,Neutral
872,63,16,2025-06-19,1,"Terrible customer service, would not buy again.",-0.4767,Negative
873,63,9,2025-08-23,5,The build quality is impressive.,0.5106,Positive
874,63,17,2023-12-13,5,"Great purchase, very satisfied.",0.8016,Positive
875,63,13,2023-07-25,5,Customer support was very helpful.,0.6997,Positive
876,63,13,2023-11-08,5,Amazing value for the  price.,0.7351,Positive
877,63,16,2024-12-26,5,Customer support was very helpful.,0.6997,Positive
878,63,6,2023-01-09,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative
879,64,13,2024-10-30,5,Exceeded my expectations!,0.0,Neutral
880,64,6,2025-04-04,2,"Good quality,  but could be cheaper.",0.2382,Mixed Positive
881,64,20,2024-10-23,1,I had a bad experience with this product.,-0.5423,Negative
882,64,12,2025-12-03,2,Not worth the money.,-0.1695,Negative
883,64,11,2025-09-03,5,"I love this product, will buy again!",0.6696,Positive
884,64,19,2024-06-17,4,Customer support was very helpful.,0.6997,Positive
885,64,18,2023-01-25,5,"Great purchase, very satisfied.",0.8016,Positive
886,64,6,2025-02-11,4,Exceeded my  expectations!,0.0,Neutral
887,64,5,2024-09-29,5,The quality  is top-notch.,0.0,Neutral
888,64,5,2023-07-03,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
889,64,7,2023-03-23,1,The color was different from what was shown.,0.0,Neutral
890,64,6,2023-09-16,2,Product did not  meet my expectations.,0.0,Neutral
891,64,4,2023-03-21,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
892,64,4,2024-01-06,4,"Great purchase, very satisfied.",0.8016,Positive
893,64,14,2024-10-28,5,"I love  this product, will buy again!",0.6696,Positive
894,64,6,2023-12-06,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
895,64,2,2025-07-01,5,The quality is top-notch.,0.0,Neutral
896,64,19,2023-01-29,5,The quality is top-notch.,0.0,Neutral
897,65,13,2025-11-13,2,Product did not meet my expectations.,0.0,Neutral
898,65,18,2025-11-23,5,Shipping was fast and the item was  well-packaged.,0.0,Neutral
899,65,1,2025-10-21,1,The product stopped working after a month.,-0.2263,Negative
900,65,12,2025-04-28,1,"Average experience, nothing special.",-0.3089,Negative
901,65,14,2024-11-14,2,"Terrible customer service, would not buy again.",-0.4767,Negative
902,65,20,2023-11-27,4,Customer support  was very helpful.,0.6997,Positive
903,65,20,2023-01-09,2,Not worth the  money.,-0.1695,Negative
904,65,20,2024-11-20,5,"Excellent product, highly recommend!",0.7773,Positive
905,65,3,2025-10-04,2,Product did  not meet my expectations.,0.0,Neutral
906,65,19,2025-04-28,2,"Terrible customer service, would not buy again.",-0.4767,Negative
907,65,1,2023-06-28,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
908,65,4,2025-06-10,4,"I love this product, will buy again!",0.6696,Positive
909,65,12,2023-07-19,4,"I love this product,  will buy again!",0.6696,Positive
910,65,9,2025-01-28,5,"Excellent product, highly recommend!",0.7773,Positive
911,65,14,2024-07-22,5,"Great purchase, very satisfied.",0.8016,Positive
912,65,16,2023-08-31,5,Shipping was fast and the item  was well-packaged.,0.0,Neutral
913,65,5,2024-12-21,3,"Good quality,  but could be cheaper.",0.2382,Mixed Positive
914,65,15,2025-09-05,4,Five stars for the quick  delivery.,0.0,Neutral
915,66,3,2024-08-18,4,Amazing value for the price.,0.7351,Positive
916,66,4,2024-01-16,1,The product  arrived late.,0.0,Neutral
917,66,8,2025-08-28,1,"Average experience,  nothing special.",-0.3089,Negative
918,66,8,2023-11-26,2,"Terrible customer  service, would not buy again.",-0.4767,Negative
919,66,13,2025-12-27,3,"Good quality, but could be  cheaper.",0.2382,Mixed Positive
920,66,11,2023-05-04,1,"Average experience, nothing special.",-0.3089,Negative
921,66,16,2025-12-21,2,The product  arrived late.,0.0,Neutral
922,66,18,2024-10-13,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
923,66,16,2025-10-06,2,"Terrible customer service, would not buy again.",-0.4767,Negative
924,66,18,2025-10-15,1,"Terrible customer service, would  not buy again.",-0.4767,Negative
925,66,4,2025-01-23,4,Five stars for the quick delivery.,0.0,Neutral
926,66,10,2024-11-07,4,"Excellent product,  highly recommend!",0.7773,Positive
927,66,11,2024-02-23,5,"I love this product, will buy again!",0.6696,Positive
928,66,19,2025-01-12,5,Exceeded my expectations!,0.0,Neutral
929,66,6,2025-01-07,5,Exceeded my  expectations!,0.0,Neutral
930,66,19,2023-05-12,5,Exceeded my  expectations!,0.0,Neutral
931,66,8,2023-08-15,1,Disappointed with the performance.,-0.4767,Negative
932,66,19,2023-01-04,4,Customer support was very helpful.,0.6997,Positive
933,66,11,2023-01-19,5,"Great purchase, very satisfied.",0.8016,Positive
934,67,1,2024-02-20,2,"Average experience,  nothing special.",-0.3089,Negative
935,67,9,2025-11-21,2,"Not satisfied, the product broke after a week.",-0.6288,Negative
936,67,13,2023-02-25,4,Customer support was very helpful.,0.6997,Positive
937,67,9,2025-11-19,4,"Great purchase, very satisfied.",0.8016,Positive
938,67,2,2025-05-25,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
939,67,12,2023-10-01,5,"Great purchase, very satisfied.",0.8016,Positive
940,67,6,2023-11-20,5,Five stars for the quick delivery.,0.0,Neutral
941,67,4,2023-11-24,5,Amazing value for  the price.,0.7351,Positive
942,67,14,2025-08-06,4,The quality  is top-notch.,0.0,Neutral
943,67,8,2023-01-12,4,"Great purchase, very satisfied.",0.8016,Positive
944,68,19,2025-03-04,4,The build quality is  impressive.,0.5106,Positive
945,68,2,2025-07-15,2,"Average experience, nothing special.",-0.3089,Negative
946,68,20,2024-01-06,4,"I love this product, will buy again!",0.6696,Positive
947,68,3,2024-11-24,3,"Good quality, but could be  cheaper.",0.2382,Mixed Positive
948,68,8,2023-11-13,5,Customer support was very helpful.,0.6997,Positive
949,68,4,2025-11-17,5,Shipping was  fast and the item was well-packaged.,0.0,Neutral
950,68,6,2023-04-30,5,The quality  is top-notch.,0.0,Neutral
951,68,17,2025-04-08,5,Exceeded my  expectations!,0.0,Neutral
952,68,3,2024-05-06,2,Product did not meet my expectations.,0.0,Neutral
953,68,13,2023-07-26,5,Five stars for the quick delivery.,0.0,Neutral
954,68,12,2024-11-17,4,"Great purchase, very  satisfied.",0.8016,Positive
955,68,14,2023-05-22,4,Five stars for the quick delivery.,0.0,Neutral
956,68,9,2023-07-24,5,The build quality is  impressive.,0.5106,Positive
957,68,16,2025-07-06,5,Amazing value  for the price.,0.7351,Positive
958,68,16,2025-06-14,4,The quality is top-notch.,0.0,Neutral
959,69,2,2023-06-03,4,"Great purchase, very  satisfied.",0.8016,Positive
960,69,12,2023-12-16,1,Not worth the money.,-0.1695,Negative
961,69,9,2023-11-28,2,I had a  bad experience with this product.,-0.5423,Negative
962,69,3,2025-06-01,2,"Not satisfied, the product broke after a week.",-0.6288,Negative
963,69,9,2023-08-28,4,Customer support was very helpful.,0.6997,Positive
964,69,1,2023-11-10,4,"Great purchase, very satisfied.",0.8016,Positive
965,69,19,2024-10-13,1,The product stopped working after a month.,-0.2263,Negative
966,69,19,2025-06-24,2,"Not satisfied, the product broke after a week.",-0.6288,Negative
967,69,19,2025-12-27,4,"Excellent product, highly recommend!",0.7773,Positive
968,69,11,2023-09-16,5,"Excellent product, highly recommend!",0.7773,Positive
969,69,8,2024-07-22,2,"Good quality, but could be cheaper.",0.2382,Mixed Positive
970,69,20,2024-01-15,5,"I love this product, will  buy again!",0.6696,Positive
971,69,12,2025-11-25,5,"Excellent product, highly recommend!",0.7773,Positive
972,69,10,2024-08-23,5,The quality is top-notch.,0.0,Neutral
973,69,7,2025-07-14,2,The product arrived late.,0.0,Neutral
974,69,3,2025-01-08,1,"Average experience, nothing special.",-0.3089,Negative
975,69,14,2024-06-07,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
976,69,11,2025-01-08,5,Customer support was very helpful.,0.6997,Positive
977,69,10,2024-04-14,4,The build quality is impressive.,0.5106,Positive
978,70,6,2025-09-25,5,Exceeded my expectations!,0.0,Neutral
979,70,2,2023-09-26,2,The color was different from what was shown.,0.0,Neutral
980,70,15,2024-08-13,4,"Great purchase, very satisfied.",0.8016,Positive
981,70,6,2023-11-20,4,The quality  is top-notch.,0.0,Neutral
982,70,2,2025-05-24,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
983,70,4,2024-07-10,5,Customer support was very helpful.,0.6997,Positive
984,70,1,2025-03-13,4,Customer support was very helpful.,0.6997,Positive
985,70,4,2024-10-19,5,The quality is top-notch.,0.0,Neutral
986,70,7,2023-02-11,5,Amazing value  for the price.,0.7351,Positive
987,70,7,2024-05-07,5,Amazing value for the price.,0.7351,Positive
988,70,4,2023-03-16,5,"Excellent product, highly  recommend!",0.7773,Positive
989,70,4,2024-05-01,5,"I love this product, will buy again!",0.6696,Positive
990,70,1,2024-04-12,4,Customer support was very helpful.,0.6997,Positive
991,70,14,2024-05-13,5,Exceeded my expectations!,0.0,Neutral
992,70,17,2024-09-14,5,The build quality is impressive.,0.5106,Positive
993,70,2,2025-02-17,5,Amazing value for the  price.,0.7351,Positive
994,70,16,2025-03-04,5,Five stars for the quick delivery.,0.0,Neutral
995,70,15,2023-07-06,4,Exceeded my  expectations!,0.0,Neutral
996,70,6,2025-01-25,5,Customer support was very helpful.,0.6997,Positive
997,71,12,2025-11-22,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
998,71,16,2023-08-22,4,"Excellent product, highly  recommend!",0.7773,Positive
999,71,12,2024-11-18,5,"Excellent product,  highly recommend!",0.7773,Positive
1000,71,20,2025-01-26,1,Not worth the money.,-0.1695,Negative
1001,71,18,2024-11-01,5,Five stars  for the quick delivery.,0.0,Neutral
1002,71,12,2024-03-31,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1003,71,15,2025-01-08,4,Exceeded my expectations!,0.0,Neutral
1004,71,15,2023-12-04,1,Not worth the money.,-0.1695,Negative
1005,71,2,2023-02-28,5,"Great purchase, very satisfied.",0.8016,Positive
1006,71,16,2025-08-25,1,The product stopped  working after a month.,-0.2263,Negative
1007,71,6,2024-06-13,1,The product stopped working after a  month.,-0.2263,Negative
1008,71,6,2025-11-09,2,The product arrived late.,0.0,Neutral
1009,71,5,2025-09-16,1,Disappointed with the  performance.,-0.4767,Negative
1010,71,10,2024-02-16,5,Amazing value for the price.,0.7351,Positive
1011,71,15,2024-10-16,5,"Great purchase, very satisfied.",0.8016,Positive
1012,71,6,2023-05-02,2,"Good quality, but could be cheaper.",0.2382,Mixed Positive
1013,71,2,2025-11-14,1,The product arrived late.,0.0,Neutral
1014,71,3,2023-12-29,2,The product stopped working after a  month.,-0.2263,Negative
1015,71,8,2025-06-20,5,The build  quality is impressive.,0.5106,Positive
1016,72,11,2024-11-24,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1017,72,3,2023-02-16,2,"Good quality, but could  be cheaper.",0.2382,Mixed Positive
1018,72,9,2024-09-07,2,Disappointed with the performance.,-0.4767,Negative
1019,72,15,2024-07-29,4,The quality is top-notch.,0.0,Neutral
1020,72,8,2024-09-22,5,"Excellent product, highly recommend!",0.7773,Positive
1021,72,5,2025-02-21,1,I had a bad experience with this product.,-0.5423,Negative
1022,72,15,2024-02-07,2,"Average experience,  nothing special.",-0.3089,Negative
1023,72,5,2024-09-17,4,Exceeded my  expectations!,0.0,Neutral
1024,72,15,2025-11-10,4,The build quality is impressive.,0.5106,Positive
1025,72,12,2025-04-01,5,"Great purchase, very satisfied.",0.8016,Positive
1026,72,13,2023-11-17,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1027,73,17,2024-03-05,1,"Average experience, nothing special.",-0.3089,Negative
1028,73,8,2024-12-24,5,Five stars  for the quick delivery.,0.0,Neutral
1029,73,16,2024-07-31,4,Amazing value  for the price.,0.7351,Positive
1030,73,10,2024-06-04,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1031,73,20,2023-09-14,1,"The product is okay, but the instructions were  unclear.",-0.2617,Negative
1032,73,4,2025-06-10,1,The color was different from what was shown.,0.0,Neutral
1033,73,14,2024-01-23,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1034,73,17,2023-11-02,5,Customer support  was very helpful.,0.6997,Positive
1035,73,6,2024-01-25,5,Amazing value for the  price.,0.7351,Positive
1036,73,17,2025-09-22,1,Product did not meet my expectations.,0.0,Neutral
1037,73,7,2025-06-28,4,Amazing value for the price.,0.7351,Positive
1038,73,7,2024-09-19,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
1039,73,12,2023-08-02,4,Five stars for the quick delivery.,0.0,Neutral
1040,73,5,2024-06-01,4,Five stars for the quick delivery.,0.0,Neutral
1041,73,2,2024-02-09,5,Five stars  for the quick delivery.,0.0,Neutral
1042,74,16,2024-01-09,5,"I love this  product, will buy again!",0.6696,Positive
1043,74,14,2023-08-22,1,Product did  not meet my expectations.,0.0,Neutral
1044,74,15,2025-10-01,1,"Average experience,  nothing special.",-0.3089,Negative
1045,74,11,2025-03-06,5,"Excellent product, highly  recommend!",0.7773,Positive
1046,74,3,2025-11-14,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
1047,74,17,2025-09-01,5,Customer support  was very helpful.,0.6997,Positive
1048,74,18,2024-03-17,4,Amazing value for the price.,0.7351,Positive
1049,74,17,2023-08-31,5,"Great purchase, very satisfied.",0.8016,Positive
1050,74,1,2024-06-14,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
1051,74,5,2024-09-06,4,Exceeded my expectations!,0.0,Neutral
1052,74,1,2024-08-29,5,The build quality is impressive.,0.5106,Positive
1053,74,8,2024-11-20,4,The quality is  top-notch.,0.0,Neutral
1054,75,18,2023-11-29,5,Five stars for the  quick delivery.,0.0,Neutral
1055,75,6,2025-03-19,2,"Good quality, but could be  cheaper.",0.2382,Mixed Positive
1056,75,10,2025-09-24,2,The color was  different from what was shown.,0.0,Neutral
1057,75,13,2024-02-14,5,Customer support was very helpful.,0.6997,Positive
1058,75,18,2024-07-24,1,"Terrible customer service, would not  buy again.",-0.4767,Negative
1059,75,9,2024-02-20,5,Customer support  was very helpful.,0.6997,Positive
1060,75,20,2025-11-29,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1061,75,8,2023-09-09,4,Customer support was  very helpful.,0.6997,Positive
1062,75,10,2025-06-19,1,Disappointed with  the performance.,-0.4767,Negative
1063,75,13,2024-09-09,5,The quality is top-notch.,0.0,Neutral
1064,75,16,2023-07-01,5,Shipping was  fast and the item was well-packaged.,0.0,Neutral
1065,75,3,2024-02-03,4,Five stars for the quick  delivery.,0.0,Neutral
1066,76,9,2024-05-08,5,The quality is top-notch.,0.0,Neutral
1067,76,4,2025-04-16,4,The quality  is top-notch.,0.0,Neutral
1068,76,19,2024-03-16,5,"I love this product, will buy  again!",0.6696,Positive
1069,76,14,2023-02-13,5,Amazing value for  the price.,0.7351,Positive
1070,76,17,2023-06-25,5,"Excellent product, highly  recommend!",0.7773,Positive
1071,76,4,2024-10-10,5,"Excellent product, highly recommend!",0.7773,Positive
1072,76,12,2024-05-21,5,"Excellent product, highly recommend!",0.7773,Positive
1073,76,20,2024-05-08,2,I had a bad experience with  this product.,-0.5423,Negative
1074,76,7,2023-10-04,2,"Not satisfied, the product broke after  a week.",-0.6288,Negative
1075,76,1,2023-06-12,5,Shipping was fast and the item  was well-packaged.,0.0,Neutral
1076,76,7,2025-03-28,5,Five stars for the quick delivery.,0.0,Neutral
1077,76,4,2024-01-13,5,"Excellent product,  highly recommend!",0.7773,Positive
1078,76,13,2025-03-11,1,"Average experience, nothing special.",-0.3089,Negative
1079,76,18,2024-08-08,5,Amazing value for the price.,0.7351,Positive
1080,76,7,2025-03-10,2,The product stopped working after a month.,-0.2263,Negative
1081,77,15,2023-03-17,1,"Average experience, nothing special.",-0.3089,Negative
1082,77,3,2023-12-20,1,The product arrived late.,0.0,Neutral
1083,77,15,2025-08-31,5,Amazing value for the price.,0.7351,Positive
1084,77,6,2023-12-29,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1085,77,16,2024-11-20,2,The product stopped working after a  month.,-0.2263,Negative
1086,77,8,2024-11-04,2,The product arrived  late.,0.0,Neutral
1087,77,7,2025-03-19,2,The color was different from  what was shown.,0.0,Neutral
1088,77,1,2025-06-21,2,The color was different from what was shown.,0.0,Neutral
1089,77,4,2024-04-12,4,Exceeded my expectations!,0.0,Neutral
1090,77,15,2025-05-09,4,"Excellent product, highly  recommend!",0.7773,Positive
1091,77,7,2023-04-30,4,The quality is top-notch.,0.0,Neutral
1092,77,19,2023-02-13,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
1093,77,5,2025-08-05,4,Customer support was very  helpful.,0.6997,Positive
1094,77,19,2024-11-18,5,Exceeded my expectations!,0.0,Neutral
1095,77,11,2023-04-08,2,Not worth the money.,-0.1695,Negative
1096,77,2,2024-11-13,5,"I love this product, will buy again!",0.6696,Positive
1097,78,17,2025-07-01,5,The build  quality is impressive.,0.5106,Positive
1098,78,20,2023-12-25,1,"Average experience, nothing special.",-0.3089,Negative
1099,78,5,2024-03-05,5,The build quality  is impressive.,0.5106,Positive
1100,78,15,2025-09-14,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
1101,78,2,2023-12-24,5,Five stars for the quick  delivery.,0.0,Neutral
1102,78,14,2025-10-29,2,The color was  different from what was shown.,0.0,Neutral
1103,78,2,2025-04-21,5,"I love this product, will buy again!",0.6696,Positive
1104,78,2,2025-10-31,5,The quality is top-notch.,0.0,Neutral
1105,78,14,2024-02-19,4,The quality  is top-notch.,0.0,Neutral
1106,78,14,2025-09-30,1,Not worth the money.,-0.1695,Negative
1107,78,19,2025-02-14,5,The quality is top-notch.,0.0,Neutral
1108,78,14,2023-05-15,5,"Excellent product,  highly recommend!",0.7773,Positive
1109,78,13,2023-07-29,5,Customer support was very helpful.,0.6997,Positive
1110,78,4,2025-08-19,2,The product arrived  late.,0.0,Neutral
1111,78,20,2024-07-20,4,"Good quality, but could be cheaper.",0.2382,Positive
1112,78,8,2024-12-20,4,Customer support was very  helpful.,0.6997,Positive
1113,78,20,2023-04-18,4,"Excellent product, highly recommend!",0.7773,Positive
1114,78,19,2025-03-29,2,"Terrible customer service, would not buy again.",-0.4767,Negative
1115,78,1,2025-05-31,5,"Excellent product, highly recommend!",0.7773,Positive
